Module,MAG.1 — Thermoplasmata RBG-16-68-12,MAG.2 — ,MAG.3 — Candidatus Aminicenantes ...,MAG.4 — Acidobacteria bacterium U...,MAG.5 — Candidatus Bathyarchaeota...,MAG.6 — Candidatus Bathyarchaeota...,MAG.7 — Candidatus Bathyarchaeota...,MAG.8 — Trebonia kvetii,MAG.9 — Anaeromyxobacter sp. Red267,MAG.10 — Candidatus Bathyarchaeota...,MAG.11 — Nitrososphaeria archeon E...,MAG.12 — Dehalococcoides mccartyi,MAG.13 — Nitrospirales bacterium L...,MAG.14 — Spirochaetes bacterium RB...,MAG.15 — Bacteroidota UBA6906,MAG.16 — Candidatus Bathyarchaeota...,MAG.17 — Thermoplasmata archaeon S...,MAG.18 — Dehalococcoidia bacterium...,MAG.19 — Euryarchaeota archaeon RB...,MAG.20 — Candidatus Bathyarchaeota...,MAG.21 — Candidatus Bathyarchaeota...,MAG.22 — Candidatus Bathyarchaeota...,MAG.24 — Candidatus Bathyarchaeota...,MAG.25 — Nitrosotalea sp.,MAG.26 — Burkholderiales bacterium,MAG.27 — Planctomycetes bacterium ...,MAG.28 — ,MAG.29 — Candidatus Aminicenantes ...,MAG.30 — Anaerolineales bacterium,MAG.31 — Thermoflexales bacterium,MAG.32 — Lokiarchaeia archaeon,MAG.33 — Thermoflexales bacterium ...,MAG.34 — Hydrococcus,MAG.35 — Acidobacteria bacterium U...,MAG.36 — Candidatus Bathyarchaeota...,MAG.37 — Euryarchaeota archaeon RB...,MAG.38 — Candidatus Bathyarchaeota...,MAG.39 — Lokiarchaeia archaeon,MAG.40 — Desulfobacterota bacteriu...,MAG.41 — Dehalococcoidia bacterium...,MAG.42 — Dehalococcoidia bacterium...,MAG.43 — Acidobacteria bacterium U...,MAG.44 — Anaerolineae bacterium UB...,MAG.45 — Candidatus Aminicenantes ...,MAG.46 — Candidatus Methanopereden...,MAG.47 — ,MAG.48 — Lokiarchaeia archaeon
M00916 | Pyridoxal-P_biosynthesis,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"M00010 | Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.0,0.6666666666666667,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667,1.0,0.0,0.0,0.0
"M00086 | beta-Oxidation, acyl-CoA synthesis",1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
"M00028 | Ornithine biosynthesis, glutamate => ornithine",0.0,0.4,0.0,0.4,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,0.8,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.4,1.0,0.2,0.0,0.0,0.4,0.2,0.0,0.0,1.0,1.0,0.4,0.0,0.4,0.0,0.8,1.0,0.6,1.0,0.8,0.0,0.0,0.0,0.0
M00793 | dTDP-L-rhamnose biosynthesis,0.75,0.75,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.75,1.0,0.75,0.5,1.0,0.75,0.0,0.25,0.25,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0
"M00854 | Glycogen biosynthesis, glucose-1P => glycogen/starch",0.0,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.0,0.0,0.0
"M00082 | Fatty acid biosynthesis, initiation",0.0,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.6666666666666667,1.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.0
"M00021 | Cysteine biosynthesis, serine => cysteine",0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0
"M00007 | Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",0.25,0.25,1.0,1.0,0.0,1.0,0.25,1.0,1.0,0.25,0.25,0.75,1.0,1.0,1.0,0.0,0.75,1.0,1.0,0.25,0.0,0.5,0.25,0.75,0.75,1.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.25,1.0,0.25,0.25,1.0,0.75,0.75,1.0,0.75,1.0,0.25,0.0,0.0
"M00022 | Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",0.0,0.5714285714285715,0.0,0.5714285714285715,0.0,0.0,0.0,0.7142857142857143,1.0,0.0,0.2857142857142857,0.8571428571428571,1.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,0.4285714285714285,1.0,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.5714285714285715,1.0,0.8571428571428571,0.5714285714285715,0.5714285714285715,0.7142857142857143,0.0,0.7142857142857143,0.8571428571428571,0.2857142857142857,1.0,0.7142857142857143,0.0,0.0,0.0,0.0
"M00045 | Histidine degradation, histidine => N-formiminoglutamate => glutamate",0.6,0.0,1.0,0.6,0.2,1.0,1.0,0.6,0.6,0.4,0.0,0.0,0.0,0.0,0.8,0.0,0.4,0.0,1.0,0.6,0.4,0.2,0.2,0.0,0.2,1.0,0.8,0.6,1.0,0.6,0.6,0.0,0.0,1.0,0.8,1.0,0.2,1.0,1.0,0.0,0.0,1.0,0.6,0.6,0.2,0.4,0.2
"M00432 | Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate",1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.6666666666666667,0.3333333333333333,1.0,1.0,0.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,0.0,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667
"M00307 | Pyruvate oxidation, pyruvate => acetyl-CoA",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
"M00005 | PRPP biosynthesis, ribose 5P => PRPP",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
"M00023 | Tryptophan biosynthesis, chorismate => tryptophan",0.0,0.6,0.0,1.0,0.0,0.2,0.0,0.8,0.6,0.0,0.0,0.8,0.8,0.4,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.8,0.0,0.0,0.0,0.0,0.0
M00063 | CMP-KDO biosynthesis,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"M00580 | Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,1.0,0.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666667,0.0,0.0,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667,0.3333333333333333
"M00015 | Proline biosynthesis, glutamate => proline",0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
"M00338 | Cysteine biosynthesis, homocysteine + serine => cysteine",1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0
"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0
"M00554 | Nucleotide sugar biosynthesis, galactose => UDP-galactose",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0
"M00120 | Coenzyme A biosynthesis, pantothenate => CoA",0.6,0.2,0.8,0.8,0.2,0.6,0.2,1.0,0.8,0.6,0.2,1.0,1.0,0.0,0.4,0.2,0.6,1.0,0.4,0.0,0.2,0.0,0.2,0.6,0.8,0.8,0.0,0.8,1.0,0.0,0.4,0.2,0.8,1.0,0.2,0.4,0.0,0.6,1.0,0.4,0.8,0.8,0.6,1.0,0.0,0.0,0.2
"M00096 | C5 isoprenoid biosynthesis, non-mevalonate pathway",0.125,0.0,0.75,0.625,0.125,0.125,0.125,0.75,0.75,0.125,0.0,0.875,0.875,0.25,0.875,0.125,0.125,0.875,0.125,0.125,0.125,0.125,0.0,0.0,0.875,0.125,0.0,0.375,0.125,0.125,0.125,0.125,1.0,0.75,0.0,0.125,0.125,0.125,0.875,0.75,0.75,0.75,0.0,0.875,0.125,0.125,0.0
"M00844 | Arginine biosynthesis, ornithine => arginine",0.3333333333333333,0.6666666666666667,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"M00026 | Histidine biosynthesis, PRPP => histidine",0.0,0.3333333333333333,0.0,0.6666666666666667,0.0,0.0,0.0,0.7777777777777777,1.0,0.0,0.4444444444444444,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.125,0.0,0.125,0.7777777777777777,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.6666666666666667,1.0,0.0,0.125,0.0,0.0,0.0,0.125,0.3333333333333333,0.8888888888888888,0.6666666666666667,0.1111111111111111,0.0,0.75,0.0,0.7777777777777777,0.625,0.5555555555555556,0.125,0.625,0.125,0.1111111111111111,0.0,0.2222222222222222
"M00880 | Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor",0.8,0.6,0.0,1.0,0.4,0.0,1.0,0.8,0.8,0.8,0.4,0.8,0.8,0.8,0.0,0.4,0.0,1.0,0.6,0.8,0.8,0.4,0.8,0.0,1.0,0.8,0.2,0.0,1.0,0.8,0.2,0.6,1.0,0.8,0.4,0.8,0.6,0.0,0.4,0.8,0.4,0.8,1.0,0.2,0.8,0.4,0.0
"M00125 | Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD",0.4444444444444444,0.1111111111111111,0.6666666666666667,0.3333333333333333,0.0,0.2222222222222222,0.0,0.7777777777777777,0.8888888888888888,0.0,0.0,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.6666666666666667,0.0,0.4444444444444444,0.8888888888888888,0.4444444444444444,0.0,0.0,0.0,0.0,0.2222222222222222,0.8888888888888888,0.7777777777777777,0.2222222222222222,0.6666666666666667,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.8888888888888888,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.6666666666666667,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222
"M00083 | Fatty acid biosynthesis, elongation",0.25,0.0,0.75,1.0,0.25,0.5,0.0,0.5,0.75,0.0,0.25,0.5,1.0,0.5,1.0,0.25,0.0,1.0,0.25,0.0,0.25,0.5,0.0,0.0,1.0,0.75,0.25,0.5,0.75,0.25,0.25,0.75,1.0,0.75,0.25,0.25,0.25,0.25,1.0,0.75,0.5,1.0,0.5,0.75,0.0,0.5,0.25
M00087 | beta-Oxidation,0.5,0.0,0.0,1.0,0.5,0.5,0.25,0.5,1.0,0.5,0.0,0.75,0.25,0.25,0.0,0.0,0.0,1.0,0.5,0.5,0.25,0.25,0.5,0.0,1.0,0.5,0.0,0.25,0.75,0.5,0.75,0.75,0.0,1.0,0.25,0.25,0.25,0.5,1.0,0.75,0.0,0.75,1.0,0.0,0.25,0.5,0.5
"M00018 | Threonine biosynthesis, aspartate => homoserine => threonine",0.2,0.6,0.2,0.4,0.0,0.8,0.2,1.0,0.8,0.0,0.6,0.8,0.8,0.8,0.2,0.2,0.0,0.8,0.2,0.0,0.2,1.0,0.0,0.8,1.0,0.6,0.2,0.2,0.4,0.2,0.2,0.8,1.0,0.6,0.4,0.4,0.8,0.2,0.8,0.8,0.8,0.4,1.0,0.4,0.0,0.0,0.2
"M00093 | Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.3333333333333333,1.0,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0
"M00019 | Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",0.25,0.75,0.0,0.5,0.25,0.25,0.25,1.0,0.5,0.5,0.75,1.0,1.0,0.75,0.25,0.0,0.25,1.0,0.25,0.25,0.0,0.5,0.25,1.0,1.0,0.25,0.0,0.0,0.25,0.25,0.5,1.0,1.0,1.0,0.25,0.25,0.5,0.25,1.0,0.75,0.25,0.25,0.5,0.25,0.25,0.5,0.25
"M00365 | C10-C20 isoprenoid biosynthesis, archaea",0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.5
"M00855 | Glycogen degradation, glycogen => glucose-6P",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0
"M00527 | Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",0.1428571428571428,0.8571428571428571,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.7142857142857143,0.8571428571428571,0.1428571428571428,0.1428571428571428,0.8571428571428571,1.0,0.7142857142857143,0.5714285714285715,0.1428571428571428,0.0,0.8571428571428571,0.0,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.0,0.2857142857142857,0.8571428571428571,1.0,0.1428571428571428,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.5714285714285715,1.0,0.5714285714285715,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428
