Module,Thermoplasmata RBG-16-68-12 - MAG01,Unclassified MAG - MAG02,Candidatus Aminicenantes  - MAG03,Acidobacteria bacterium U - MAG04,Candidatus Bathyarchaeota - MAG05,Candidatus Bathyarchaeota - MAG06,Candidatus Bathyarchaeota - MAG07,Trebonia kvetii - MAG08,Anaeromyxobacter sp. Red267 - MAG09,Candidatus Bathyarchaeota - MAG10,Nitrososphaeria archeon E - MAG11,Dehalococcoides mccartyi - MAG12,Nitrospirales bacterium L - MAG13,Spirochaetes bacterium RB - MAG14,Bacteroidota UBA6906 - MAG15,Candidatus Bathyarchaeota - MAG16,Thermoplasmata archaeon S - MAG17,Dehalococcoidia bacterium - MAG18,Euryarchaeota archaeon RB - MAG19,Candidatus Bathyarchaeota - MAG20,Candidatus Bathyarchaeota - MAG21,Candidatus Bathyarchaeota - MAG22,Candidatus Bathyarchaeota - MAG24,Nitrosotalea sp - MAG25,Burkholderiales bacterium - MAG26,Planctomycetes bacterium  - MAG27,Unclassified MAG - MAG28,Candidatus Aminicenantes  - MAG29,Anaerolineales bacterium - MAG30,Thermoflexales bacterium - MAG31,Lokiarchaeia archaeon - MAG32,Thermoflexales bacterium  - MAG33,Hydrococcus - MAG34,Acidobacteria bacterium U - MAG35,Candidatus Bathyarchaeota - MAG36,Euryarchaeota archaeon RB - MAG37,Candidatus Bathyarchaeota - MAG38,Lokiarchaeia archaeon - MAG39,Desulfobacterota bacteriu - MAG40,Dehalococcoidia bacterium - MAG41,Dehalococcoidia bacterium - MAG42,Acidobacteria bacterium U - MAG43,Anaerolineae bacterium UB - MAG44,Candidatus Aminicenantes  - MAG45,Candidatus Methanopereden - MAG46,Unclassified MAG - MAG47,Lokiarchaeia archaeon - MAG48
"M00526 | Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine",0.1666666666666666,0.8333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.8333333333333333,0.8333333333333333,0.1666666666666666,0.1666666666666666,0.8333333333333333,0.8333333333333333,0.6666666666666667,0.6666666666666667,0.1666666666666666,0.0,0.8333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.5,0.0,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,0.8333333333333333,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.1666666666666666,0.5,0.0,0.1666666666666666,0.0,0.1666666666666666
"M00048 | Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",0.9090909090909092,0.6363636363636364,0.6363636363636364,0.9090909090909092,0.2727272727272727,1.0,0.4545454545454545,1.0,1.0,0.6363636363636364,0.5454545454545454,0.9090909090909092,1.0,0.8181818181818181,1.0,0.3636363636363636,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.7272727272727273,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.9090909090909092,1.0,0.9090909090909092,0.5454545454545454,0.8181818181818181,0.0909090909090909,0.9090909090909092,0.1818181818181818,0.3636363636363636,1.0,0.9090909090909092,0.8181818181818181,0.9090909090909092,0.8181818181818181,0.0,0.9090909090909092,0.5454545454545454,0.3636363636363636,1.0,0.1818181818181818,1.0,0.4545454545454545,0.2727272727272727,0.2727272727272727
"M00570 | Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",0.2,0.6,0.0,0.4,0.2,0.4,0.2,1.0,0.6,0.4,0.6,0.8,0.8,0.6,0.2,0.0,0.4,0.8,0.4,0.2,0.0,0.6,0.2,1.0,1.0,0.2,0.0,0.0,0.4,0.2,0.4,1.0,0.8,1.0,0.4,0.4,0.6,0.2,1.0,0.6,0.2,0.2,0.6,0.4,0.2,0.4,0.2
"M00140 | C1-unit interconversion, prokaryotes",0.75,0.5,1.0,0.75,0.25,1.0,0.25,1.0,1.0,0.25,0.75,0.25,0.75,0.75,0.75,0.25,1.0,0.75,1.0,0.25,0.25,0.25,0.25,0.5,0.5,0.75,0.25,1.0,0.75,1.0,0.25,0.25,0.75,1.0,0.25,1.0,0.75,0.25,0.5,1.0,0.5,1.0,0.5,0.75,0.25,0.25,0.25
M00064 | ADP-L-glycero-D-manno-heptose biosynthesis,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.4,0.8,0.2,0.6,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.4,0.0,0.2,0.0,0.4,0.0,0.8,0.0,0.2,0.0,0.0,0.8,0.0,0.4,0.6,0.2,0.8,0.0,0.0,0.0
"M00121 | Heme biosynthesis, plants and bacteria, glutamate => heme",0.1,0.2,0.2,0.5,0.2,0.6,0.2,0.8,0.9,0.2,0.2,0.1,0.8,0.2,0.7,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.5,0.9,0.4,0.1,0.0,0.2,0.2,0.1,0.8,0.9,0.8,0.1,0.8,0.6,0.0,0.7,0.1,0.0,0.8,0.1,0.0,0.2,0.1,0.1
"M00115 | NAD biosynthesis, aspartate => NAD",0.0,0.2,1.0,0.6,0.0,0.6,0.6,0.4,0.8,0.6,0.6,1.0,1.0,0.4,0.6,0.0,0.4,1.0,0.2,0.6,0.6,0.2,0.0,0.4,0.4,0.6,0.4,0.8,1.0,0.2,0.4,0.8,1.0,0.8,0.2,0.2,0.2,0.6,0.2,0.8,0.4,0.8,0.2,0.6,0.4,0.2,0.4
"M00016 | Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine",0.1111111111111111,0.7777777777777777,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.8888888888888888,1.0,0.2222222222222222,0.1111111111111111,0.7777777777777777,0.7777777777777777,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.0,0.8888888888888888,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666667,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.7777777777777777,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111
"M00579 | Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"M00846 | Siroheme biosynthesis, glutamate => siroheme",0.1666666666666666,0.3333333333333333,0.1666666666666666,0.8333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.5,0.8333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.6666666666666667,0.1666666666666666,0.5,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.0,0.6666666666666667,0.8333333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.6666666666666667,0.6666666666666667,0.8333333333333333,0.0,0.6666666666666667,0.5,0.0,0.8333333333333333,0.0,0.0,0.6666666666666667,0.0,0.0,0.1666666666666666,0.0,0.0
"M00024 | Phenylalanine biosynthesis, chorismate => phenylalanine",0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.0,0.0,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
"M00364 | C10-C20 isoprenoid biosynthesis, bacteria",0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5
"M00741 | Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA",0.6666666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,1.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.0,0.0
"M00052 | Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",1.0,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,1.0,1.0,0.6666666666666667,0.6666666666666667,0.3333333333333333,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667,1.0,0.3333333333333333,1.0,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.3333333333333333
